,price,bd_num,ba_num,sqft,address,zestimate,Building,Calendar,Heating,Snowflake,Parking,Lot,PriceSquareFeet,url,zipcode
180,"$147,900",4,1,"2,422","382 Keever Ave,Pittsburgh, PA 15205","$142,200",Single family residence,Built in 1905,"Natural gas, forced air",No data,Open parking,"5,000 sqft",$61 price/sqft,https://www.zillow.com/homedetails/382-Keever-Ave-Pittsburgh-PA-15205/11476684_zpid/,15205
181,"$115,000",5,1,"1,655","410 W Prospect Ave,Pittsburgh, PA 15205","$114,900",Single family residence,Built in 1915,No data,No data,No data,"3,001 sqft",$69 price/sqft,https://www.zillow.com/homedetails/410-W-Prospect-Ave-Pittsburgh-PA-15205/11587920_zpid/,15205
182,"$159,900",4,1,"1,774","1313 Colescott St,Pittsburgh, PA 15205","$155,200",Single family residence,Built in 1930,Natural gas,No data,2 Garage spaces,"6,499 sqft",$90 price/sqft,https://www.zillow.com/homedetails/1313-Colescott-St-Pittsburgh-PA-15205/11362787_zpid/,15205
183,"$174,000",--,--,--,"83 Baldwick Rd,Pittsburgh, PA 15205","$165,800",Duplex,Built in 1898,No data,No data,Off street,,,https://www.zillow.com/homedetails/83-Baldwick-Rd-Pittsburgh-PA-15205/11473960_zpid/,15205
184,"$182,900",2,1,--,"1761 Brett St,Pittsburgh, PA 15205","$178,900",Single family residence,Built in 1962,"Natural gas, forced air","Attic fan, central air, window a/c",1 Attached garage space,"3,270 sqft",,https://www.zillow.com/homedetails/1761-Brett-St-Pittsburgh-PA-15205/11473658_zpid/,15205
185,"$139,450",2,1,"1,158","107 Elmont St,Pittsburgh, PA 15205","$139,400",Single family residence,Built in 1906,"Natural gas, forced air",Window a/c,Open parking,"5,000 sqft",$120 price/sqft,https://www.zillow.com/homedetails/107-Elmont-St-Pittsburgh-PA-15205/11475914_zpid/,15205
186,"$219,900",--,--,--,"1908 Dale St,Pittsburgh, PA 15205","$219,800",Duplex,Built in 1933,No data,No data,1 Attached garage space,,,https://www.zillow.com/homedetails/1908-Dale-St-Pittsburgh-PA-15205/11476785_zpid/,15205
187,"$450,000",--,--,--,"5538 Avondale Pl,Pittsburgh, PA 15206","$446,700",Triplex,Built in 1921,No data,No data,1 Garage space,,,https://www.zillow.com/homedetails/5538-Avondale-Pl-Pittsburgh-PA-15206/11620820_zpid/,15206
188,"$249,000",3,1,--,"1024 Morningside Ave,Pittsburgh, PA 15206","$241,500",Single family residence,Built in 1940,"Natural gas, hot water",Other,Open parking,"2,600 sqft",,https://www.zillow.com/homedetails/1024-Morningside-Ave-Pittsburgh-PA-15206/11619662_zpid/,15206
189,"$155,000",3,1,"1,200","220 Shetland St,Pittsburgh, PA 15206","$149,200",Single family residence,Built in 1910,"Electric, baseboard",Other,4 Open parking spaces,797.15 Sqft,$129 price/sqft,https://www.zillow.com/homedetails/220-Shetland-St-Pittsburgh-PA-15206/11285209_zpid/,15206
190,"$4,400,000",9,9,"14,302","1145 Beechwood Blvd,Pittsburgh, PA 15206",None ,Single family residence,Built in 1905,"Natural gas, hot water","Central air, other",3 Attached garage spaces,1.40 Acres,$308 price/sqft,https://www.zillow.com/homedetails/1145-Beechwood-Blvd-Pittsburgh-PA-15206/11629298_zpid/,15206
191,"$619,900",--,--,--,"238 S Aiken Ave,Pittsburgh, PA 15206","$607,900",Triplex,Built in 1910,No data,No data,Open parking,,,https://www.zillow.com/homedetails/238-S-Aiken-Ave-Pittsburgh-PA-15206/11524410_zpid/,15206
192,"$240,000",3,2,"1,421","1825 Jancey St,Pittsburgh, PA 15206","$237,300",Single family residence,Built in 1910,"Natural gas, forced air",Central air,1 Garage space,"2,304 sqft",$169 price/sqft,https://www.zillow.com/homedetails/1825-Jancey-St-Pittsburgh-PA-15206/11278462_zpid/,15206
193,"$229,999",--,--,--,"6300 Saint Marie St,Pittsburgh, PA 15206","$222,000",Duplex,Built in 1900,No data,No data,No data,,,https://www.zillow.com/homedetails/6300-Saint-Marie-St-Pittsburgh-PA-15206/11623033_zpid/,15206
194,"$249,900",3,2,"1,210","1600 Trinity St,Pittsburgh, PA 15206","$239,700",Single family residence,Built in 1945,"Natural gas, forced air",Central air,1 Attached garage space,"3,001 sqft",$207 price/sqft,https://www.zillow.com/homedetails/1600-Trinity-St-Pittsburgh-PA-15206/11278260_zpid/,15206
195,"$125,000",3,1,"1,268","5451 Broad St,Pittsburgh, PA 15206","$118,800",Townhouse,Built in 1920,Natural gas,No data,No data,"1,441 sqft",$99 price/sqft,https://www.zillow.com/homedetails/5451-Broad-St-Pittsburgh-PA-15206/11520474_zpid/,15206
196,"$260,000",3,1,"2,401","403 Lincoln Ave,East Liberty, PA 15206","$242,600",Single family residence,Built in 1900,"Natural gas, forced air",No data,1 Open parking space,"3,720 sqft",$108 price/sqft,https://www.zillow.com/homedetails/403-Lincoln-Ave-East-Liberty-PA-15206/11285648_zpid/,15206
197,"$130,000",4,2,--,"116 Auburn St,Pittsburgh, PA 15206","$121,100",Single family residence,Built in 1900,Natural gas,No data,Open parking,No data,,https://www.zillow.com/homedetails/116-Auburn-St-Pittsburgh-PA-15206/11623625_zpid/,15206
198,"$150,000",3,1,"1,080","5440 Hillcrest St,Pittsburgh, PA 15206","$137,000",Single family residence,Built in 1915,"Natural gas, forced air",Window a/c,Open parking,"2,112 sqft",$139 price/sqft,https://www.zillow.com/homedetails/5440-Hillcrest-St-Pittsburgh-PA-15206/11520405_zpid/,15206
199,"$429,900",6,3,--,"1111 Mellon St,Pittsburgh, PA 15206","$487,800",Single family residence,Built in 1920,No data,No data,No data,"3,628 sqft",,https://www.zillow.com/homedetails/1111-Mellon-St-Pittsburgh-PA-15206/11620359_zpid/,15206
200,"$385,000",3,3,"1,694","1921 Chislett St,Pittsburgh, PA 15206","$377,000",Single family residence,Built in 1900,"Natural gas, forced air",Central air,2 Parking spaces,"3,726 sqft",$227 price/sqft,https://www.zillow.com/homedetails/1921-Chislett-St-Pittsburgh-PA-15206/11278074_zpid/,15206
201,"$42,500",2,1,"1,346","111 Continental St,Pittsburgh, PA 15206",None ,Single family residence,Built in 1910,"Natural gas, radiant",Window a/c,2 Parking spaces,"3,423 sqft",$32 price/sqft,https://www.zillow.com/homedetails/111-Continental-St-Pittsburgh-PA-15206/11285901_zpid/,15206
202,"$599,900",4,3,"3,251","5815 Station St,Pittsburgh, PA 15206","$592,500",Single family residence,Built in 1925,"Natural gas, forced air",Central air,8 Parking spaces,"4,935 sqft",$185 price/sqft,https://www.zillow.com/homedetails/5815-Station-St-Pittsburgh-PA-15206/11623565_zpid/,15206
203,"$4,900,000",6,7,"11,782","1160 Beechwood Blvd,Pittsburgh, PA 15206","$4,340,600",Single family residence,Built in 1920,"Natural gas, forced air",Central air,4 Attached garage spaces,1.20 Acres,$416 price/sqft,https://www.zillow.com/homedetails/1160-Beechwood-Blvd-Pittsburgh-PA-15206/11629224_zpid/,15206
204,"$700,000",4,4,"3,800","6208 Saint Marie St,Pittsburgh, PA 15206","$686,000",Single family residence,Built in 1870,"Natural gas, forced air",Central air,2 Parking spaces,"2,600 sqft",$184 price/sqft,https://www.zillow.com/homedetails/6208-Saint-Marie-St-Pittsburgh-PA-15206/11623170_zpid/,15206
205,"$249,000",3,1,"1,160","1161 Chislett St,Pittsburgh, PA 15206","$240,200",Single family residence,Built in 1930,No data,Window a/c,Open parking,"2,500 sqft",$215 price/sqft,https://www.zillow.com/homedetails/1161-Chislett-St-Pittsburgh-PA-15206/11619741_zpid/,15206
206,"$149,900",2,2,"1,470","7220 Butler St,Pittsburgh, PA 15206","$140,400",Single family residence,Built in 1900,"Natural gas, forced air",Central air,Open parking,"2,347 sqft",$102 price/sqft,https://www.zillow.com/homedetails/7220-Butler-St-Pittsburgh-PA-15206/11278009_zpid/,15206
207,"$2,800,000",9,8,--,"1054 Beechwood Blvd,Pittsburgh, PA 15206",None ,Single family residence,Built in 1905,"Natural gas, hot water","Central air, window a/c",5 Garage spaces,0.57 Acres,,https://www.zillow.com/homedetails/1054-Beechwood-Blvd-Pittsburgh-PA-15206/11629038_zpid/,15206
208,"$3,280,000",8,5,"9,286","5501 Elgin St,Pittsburgh, PA 15206",None ,Single family residence,Built in 1880,Natural gas,Central air,6 Parking spaces,1.84 Acres,$353 price/sqft,https://www.zillow.com/homedetails/5501-Elgin-St-Pittsburgh-PA-15206/11619870_zpid/,15206
209,"$229,000",--,--,--,"5418 Black St,Pittsburgh, PA 15206","$213,000",Duplex,Built in 1900,No data,No data,Open parking,,,https://www.zillow.com/homedetails/5418-Black-St-Pittsburgh-PA-15206/11622218_zpid/,15206
210,"$535,000",2,3,"1,532","100 Denniston St APT 94,Pittsburgh, PA 15206","$530,600",Townhouse,Built in 1995,"Natural gas, forced air",Central air,2 Attached garage spaces,"2,482 sqft",$349 price/sqft,https://www.zillow.com/homedetails/100-Denniston-St-APT-94-Pittsburgh-PA-15206/11624658_zpid/,15206
211,"$424,700",6,4,"2,515","5810 Rippey St,Pittsburgh, PA 15206","$411,800",Single family residence,Built in 1920,Natural gas,Central air,2 Open parking spaces,"2,252 sqft",$169 price/sqft,https://www.zillow.com/homedetails/5810-Rippey-St-Pittsburgh-PA-15206/11623327_zpid/,15206
212,"$229,000",5,2,"1,917","315 Mayflower St,Pittsburgh, PA 15206","$220,900",Single family residence,Built in 1920,"Natural gas, forced air",Central air,2 Garage spaces,"2,400 sqft",$119 price/sqft,https://www.zillow.com/homedetails/315-Mayflower-St-Pittsburgh-PA-15206/11285651_zpid/,15206
213,"$686,000",3,3,"1,810","5641 Bryant St,Pittsburgh, PA 15206","$679,400",Townhouse,Built in 1930,"Natural gas, hot water",Other,1 Garage space,No data,$379 price/sqft,https://www.zillow.com/homedetails/5641-Bryant-St-Pittsburgh-PA-15206/11620414_zpid/,15206
214,"$289,000",2,1,"1,386","5820 Jackson St,Pittsburgh, PA 15206","$277,900",Townhouse,Built in 1925,"Natural gas, forced air",Central air,Open parking,"1,019 sqft",$209 price/sqft,https://www.zillow.com/homedetails/5820-Jackson-St-Pittsburgh-PA-15206/11622430_zpid/,15206
215,"$240,000",3,1,"1,392","6321 Stanton Ave,Pittsburgh, PA 15206","$245,500",Single family residence,Built in 1911,"Natural gas, hot water",Window a/c,1 Parking space,"3,362 sqft",$172 price/sqft,https://www.zillow.com/homedetails/6321-Stanton-Ave-Pittsburgh-PA-15206/11284309_zpid/,15206
216,"$49,750",3,2,"2,135","308 Carver St,Pittsburgh, PA 15206",None ,Singlefamily,Built in 1875,No data,No data,1 Open parking space,"6,500 sqft",$23 price/sqft,https://www.zillow.com/homedetails/308-Carver-St-Pittsburgh-PA-15206/11285643_zpid/,15206
217,"$144,900",3,1,--,"3919 Nantasket St,Pittsburgh, PA 15207","$139,000",Townhouse,Built in 1909,"Natural gas, forced air",Central air,No data,"1,350 sqft",,https://www.zillow.com/homedetails/3919-Nantasket-St-Pittsburgh-PA-15207/11539794_zpid/,15207
218,"$124,900",3,2,"1,260","620 Calera St,Pittsburgh, PA 15207","$124,900",Single family residence,Built in 1947,Natural gas,Central air,Open parking,"2,435 sqft",$99 price/sqft,https://www.zillow.com/homedetails/620-Calera-St-Pittsburgh-PA-15207/11299914_zpid/,15207
219,"$234,900",1,2,912,"517 Bigelow St,Pittsburgh, PA 15207","$234,700",Single family residence,Built in 1936,"Natural gas, forced air",Central air,1 Parking space,"3,850 sqft",$258 price/sqft,https://www.zillow.com/homedetails/517-Bigelow-St-Pittsburgh-PA-15207/11545076_zpid/,15207
220,"$229,900",3,3,"1,224","4320 Bristol St,Pittsburgh, PA 15207","$230,000",Single family residence,Built in 1960,"Natural gas, forced air",Central air,2 Attached garage spaces,"2,400 sqft",$188 price/sqft,https://www.zillow.com/homedetails/4320-Bristol-St-Pittsburgh-PA-15207/11544878_zpid/,15207
221,"$99,000",3,2,--,"322 Johnston Ave,Pittsburgh, PA 15207","$118,400",Single family residence,Built in 1900,"Natural gas, hot water",No data,1 Open parking space,No data,,https://www.zillow.com/homedetails/322-Johnston-Ave-Pittsburgh-PA-15207/11551063_zpid/,15207
222,"$329,250",4,3,--,"629 Blanton St,Pittsburgh, PA 15207",Contact Agent,Single family residence,Built in 1912,Natural gas,Electric,Open parking,"1,921 sqft",,https://www.zillow.com/homedetails/629-Blanton-St-Pittsburgh-PA-15207/11540269_zpid/,15207
223,"$195,000",3,1,"1,016","248 Blackstone St,Pittsburgh, PA 15207","$185,500",Single family residence,Built in 1920,"Natural gas, forced air",Central air,2 Parking spaces,"1,999 sqft",$192 price/sqft,https://www.zillow.com/homedetails/248-Blackstone-St-Pittsburgh-PA-15207/11545713_zpid/,15207
224,"$300,000",--,--,--,"4940 2nd Ave,Pittsburgh, PA 15207",None ,Duplex,Built in 1895,No data,No data,2 Parking spaces,,,https://www.zillow.com/homedetails/4940-2nd-Ave-Pittsburgh-PA-15207/11550367_zpid/,15207
225,"$310,000",3,2,"1,180","4139 Winterburn Ave,Pittsburgh, PA 15207","$298,800",Single family residence,Built in 1920,"Natural gas, hot water",Window a/c,2 Parking spaces,"2,879 sqft",$263 price/sqft,https://www.zillow.com/homedetails/4139-Winterburn-Ave-Pittsburgh-PA-15207/11540227_zpid/,15207
226,"$130,000",3,2,"1,604","667 Baldwin Rd,Pittsburgh, PA 15207","$128,100",Single family residence,Built in 1900,"Natural gas, forced air","Central air, electric",5 Parking spaces,"5,227 sqft",$81 price/sqft,https://www.zillow.com/homedetails/667-Baldwin-Rd-Pittsburgh-PA-15207/11299950_zpid/,15207
227,"$199,900",3,1,"1,328","4223 Shields St,Pittsburgh, PA 15207","$216,800",Single family residence,Built in 1900,"Natural gas, forced air",Central air,No data,"1,833 sqft",$151 price/sqft,https://www.zillow.com/homedetails/4223-Shields-St-Pittsburgh-PA-15207/11544696_zpid/,15207
228,"$185,000",3,2,"1,344","222 Johnston Ave,Pittsburgh, PA 15207",None ,Single family residence,Built in 1920,Natural gas,Central air,2 Open parking spaces,"3,092 sqft",$138 price/sqft,https://www.zillow.com/homedetails/222-Johnston-Ave-Pittsburgh-PA-15207/11550981_zpid/,15207
229,"$290,000",5,2,"1,725","667 Frayne St,Pittsburgh, PA 15207","$290,000",Single family residence,Built in 1928,"Natural gas, forced air",Central air,3 Parking spaces,"3,150 sqft",$168 price/sqft,https://www.zillow.com/homedetails/667-Frayne-St-Pittsburgh-PA-15207/11545332_zpid/,15207
230,"$134,900",3,2,"1,067","5135 Interboro Ave,Pittsburgh, PA 15207","$135,300",Single family residence,Built in 1950,"Natural gas, forced air",Central air,1 Garage space,"7,200 sqft",$126 price/sqft,https://www.zillow.com/homedetails/5135-Interboro-Ave-Pittsburgh-PA-15207/11351757_zpid/,15207
231,"$183,000",3,3,"1,656","568 Hazelwood Ave,Pittsburgh, PA 15207","$179,800",Single family residence,Built in 1830,"Natural gas, hot water",Window a/c,3 Parking spaces,0.39 Acres,$111 price/sqft,https://www.zillow.com/homedetails/568-Hazelwood-Ave-Pittsburgh-PA-15207/11545458_zpid/,15207
232,"$279,900",3,2,"1,594","5706 Keefe St,Pittsburgh, PA 15207","$279,900",Single family residence,Built in 1961,"Natural gas, forced air",Central air,2 Attached garage spaces,0.26 Acres,$176 price/sqft,https://www.zillow.com/homedetails/5706-Keefe-St-Pittsburgh-PA-15207/11352250_zpid/,15207
233,"$230,000",--,--,--,"1417 Muldowney Ave,Pittsburgh, PA 15207",None ,Duplex,Built in 1906,No data,No data,4 Parking spaces,,,https://www.zillow.com/homedetails/1417-Muldowney-Ave-Pittsburgh-PA-15207/11351920_zpid/,15207
234,"$300,000",--,--,--,"4942 2nd Ave,Pittsburgh, PA 15207",None ,Duplex,Built in 1896,No data,No data,3 Parking spaces,,,https://www.zillow.com/homedetails/4942-2nd-Ave-Pittsburgh-PA-15207/11550368_zpid/,15207
235,"$233,000",3,2,"1,500","4539 Parnell St,Pittsburgh, PA 15207","$232,500",Single family residence,Built in 1900,"Electric, forced air",Central air,1 Garage space,"3,123 sqft",$155 price/sqft,https://www.zillow.com/homedetails/4539-Parnell-St-Pittsburgh-PA-15207/11545383_zpid/,15207
236,"$250,000",--,--,--,"4119-4121 Lydia St,Pittsburgh, PA 15207","$242,400",Duplex,Built in 1925,No data,No data,1 Attached garage space,,,https://www.zillow.com/homedetails/4119-4121-Lydia-St-Pittsburgh-PA-15207/11540202_zpid/,15207
237,"$300,000",--,--,--,"5009 2nd Ave,Pittsburgh, PA 15207","$277,500",Multifamily,Built in 1915,No data,No data,2 Open parking spaces,,,https://www.zillow.com/homedetails/5009-2nd-Ave-Pittsburgh-PA-15207/2068001779_zpid/,15207
238,"$219,000",2,1,964,"217 Ilion St,Pittsburgh, PA 15207","$219,000",Single family residence,Built in 1930,"Natural gas, forced air",Central air,4 Garage spaces,"2,790 sqft",$227 price/sqft,https://www.zillow.com/homedetails/217-Ilion-St-Pittsburgh-PA-15207/11544898_zpid/,15207
239,"$169,900",3,1,--,"3917 Nantasket St,Pittsburgh, PA 15207","$174,700",Townhouse,Built in 1909,"Natural gas, forced air",Central air,No data,"1,350 sqft",,https://www.zillow.com/homedetails/3917-Nantasket-St-Pittsburgh-PA-15207/11539793_zpid/,15207
240,"$90,000",--,--,--,"1231 Rodgers St,Pittsburgh, PA 15207","$85,800",Duplex,Built in 1921,No data,No data,Off street,,,https://www.zillow.com/homedetails/1231-Rodgers-St-Pittsburgh-PA-15207/11351941_zpid/,15207
241,"$169,900",--,--,--,"211 N Lexington St,Pittsburgh, PA 15208","$169,600",Duplex,Built in 1950,No data,No data,No data,,,https://www.zillow.com/homedetails/211-N-Lexington-St-Pittsburgh-PA-15208/11340863_zpid/,15208
242,"$60,000",7,1,--,"7211 Mount Vernon St,Pittsburgh, PA 15208",None ,Single family residence,Built in 1890,"Natural gas, hot water",No data,Open parking,"1,710 sqft",,https://www.zillow.com/homedetails/7211-Mount-Vernon-St-Pittsburgh-PA-15208/11338877_zpid/,15208
243,"$12,000",3,1,"1,096","7331 Mount Vernon St,Pittsburgh, PA 15208",None ,Single family residence,Built in 1910,"Natural gas, forced air",No data,Open parking,"1,981 sqft",$11 price/sqft,https://www.zillow.com/homedetails/7331-Mount-Vernon-St-Pittsburgh-PA-15208/67419153_zpid/,15208
244,"$60,000",3,2,--,"810 N Lang Ave,Pittsburgh, PA 15208","$56,200",Single family residence,Built in 1900,Natural gas,No data,Open parking,"1,491 sqft",,https://www.zillow.com/homedetails/810-N-Lang-Ave-Pittsburgh-PA-15208/11339732_zpid/,15208
245,"$65,000",--,--,--,"1412 N Murtland St,Pittsburgh, PA 15208",None ,Duplex,Built in 1900,No data,No data,No data,,,https://www.zillow.com/homedetails/1412-N-Murtland-St-Pittsburgh-PA-15208/11338355_zpid/,15208
246,"$79,900",--,--,--,"7141-43 Bennett Homewood,Pittsburgh, PA 15208",None ,Duplex,Built in 1910,No data,No data,2 Open parking spaces,,,https://www.zillow.com/homedetails/7141-43-Bennett-Homewood-Pittsburgh-PA-15208/2067113503_zpid/,15208
247,"$85,000",3,1,--,"7314 Idlewild Homewood,Pittsburgh, PA 15208","$78,700",Single family residence,Built in 1900,No data,No data,Off street,"2,600 sqft",,https://www.zillow.com/homedetails/7314-Idlewild-Homewood-Pittsburgh-PA-15208/2068495666_zpid/,15208
248,"$75,000",--,--,--,"7304 Forest Way,Pittsburgh, PA 15208",None ,Duplex,Built in 1900,No data,No data,Open parking,,,https://www.zillow.com/homedetails/7304-Forest-Way-Pittsburgh-PA-15208/11339744_zpid/,15208
249,"$539,900",6,3,"3,785","6807 Thomas Blvd,Pittsburgh, PA 15208","$505,000",Single family residence,Built in 1890,Natural gas,Other,4 Parking spaces,"7,679 sqft",$143 price/sqft,https://www.zillow.com/homedetails/6807-Thomas-Blvd-Pittsburgh-PA-15208/11286396_zpid/,15208
250,"$565,000",4,2,"2,027","6848 Meade St,Pittsburgh, PA 15208","$565,000",Single family residence,Built in 1941,"Natural gas, hot water",Window a/c,3 Garage spaces,"4,809 sqft",$279 price/sqft,https://www.zillow.com/homedetails/6848-Meade-St-Pittsburgh-PA-15208/11287156_zpid/,15208
251,"$650,000",5,3,"2,628","6750 McPherson Blvd,Pittsburgh, PA 15208","$636,900",Single family residence,Built in 1924,Natural gas,Window a/c,Open parking,"2,988 sqft",$247 price/sqft,https://www.zillow.com/homedetails/6750-McPherson-Blvd-Pittsburgh-PA-15208/11286379_zpid/,15208
252,"$369,900",4,2,"2,545","310 N Linden Ave,Pittsburgh, PA 15208",Contact Agent,Single family residence,Built in 1921,"Natural gas, forced air",No data,2 Open parking spaces,"2,640 sqft",$145 price/sqft,https://www.zillow.com/homedetails/310-N-Linden-Ave-Pittsburgh-PA-15208/11286094_zpid/,15208
253,"$96,000",2,1,"1,380","419 Bausman St,Pittsburgh, PA 15210","$91,700",Single family residence,Built in 1914,"Natural gas, forced air",Central air,No data,"2,500 sqft",$70 price/sqft,https://www.zillow.com/homedetails/419-Bausman-St-Pittsburgh-PA-15210/11316791_zpid/,15210
254,"$330,000",3,3,"1,562","14 E Amanda Ave,Pittsburgh, PA 15210","$324,600",Single family residence,Built in 1900,"Natural gas, forced air","Central air, other",2 Parking spaces,"1,800 sqft",$211 price/sqft,https://www.zillow.com/homedetails/14-E-Amanda-Ave-Pittsburgh-PA-15210/11315853_zpid/,15210
255,"$219,000",--,--,--,"737 McLain St,Pittsburgh, PA 15210","$209,600",Triplex,Built in 1900,No data,No data,Open parking,,,https://www.zillow.com/homedetails/737-McLain-St-Pittsburgh-PA-15210/11474989_zpid/,15210
256,"$255,000",4,3,"2,296","2205 Yale Dr,Pittsburgh, PA 15210","$255,000",Single family residence,Built in 1938,"Natural gas, forced air",Central air,2 Attached garage spaces,"6,028 sqft",$111 price/sqft,https://www.zillow.com/homedetails/2205-Yale-Dr-Pittsburgh-PA-15210/11647414_zpid/,15210
257,"$65,000",2,1,663,"711 Louisa St,Pittsburgh, PA 15210",None ,Single family residence,Built in 1935,"Natural gas, forced air",Other,Garage,"1,759 sqft",$98 price/sqft,https://www.zillow.com/homedetails/711-Louisa-St-Pittsburgh-PA-15210/11436632_zpid/,15210
258,"$54,999",4,2,"1,748","242 Reifert St,Pittsburgh, PA 15210",None ,Single family residence,Built in 1920,"Natural gas, forced air",No data,Open parking,"2,735 sqft",$31 price/sqft,https://www.zillow.com/homedetails/242-Reifert-St-Pittsburgh-PA-15210/11437045_zpid/,15210
259,"$22,900",2,1,"1,000","614 Rectenwald St,Pittsburgh, PA 15210",None ,Single family residence,Built in 1910,"Natural gas, hot water",No data,1 Open parking space,"6,969 sqft",$23 price/sqft,https://www.zillow.com/homedetails/614-Rectenwald-St-Pittsburgh-PA-15210/11435134_zpid/,15210
260,"$80,500",3,2,"1,260","129 Orchard Pl,Pittsburgh, PA 15210","$76,200",Single family residence,Built in 1884,"Natural gas, forced air",Central air,Open parking,"3,001 sqft",$64 price/sqft,https://www.zillow.com/homedetails/129-Orchard-Pl-Pittsburgh-PA-15210/11316524_zpid/,15210
261,"$260,000",--,--,--,"190-192 Knox Ave,Pittsburgh, PA 15210","$247,700",Quadruplex,Built in 1887,No data,No data,Open parking,,,https://www.zillow.com/homedetails/190-192-Knox-Ave-Pittsburgh-PA-15210/11435875_zpid/,15210
262,"$74,900",3,2,"1,856","24 Allen St,Pittsburgh, PA 15210","$66,400",Single family residence,Built in 1860,"Natural gas, forced air",No data,Off street,"1,742 sqft",$40 price/sqft,https://www.zillow.com/homedetails/24-Allen-St-Pittsburgh-PA-15210/11314930_zpid/,15210
263,"$200,000",--,--,--,"451 Hays Ave,Pittsburgh, PA 15210",None ,Duplex,Built in 1928,No data,No data,Garage,,,https://www.zillow.com/homedetails/451-Hays-Ave-Pittsburgh-PA-15210/333110676_zpid/,15210
264,"$45,500",2,1,"1,066","1723 Parkfield St,Pittsburgh, PA 15210","$40,900",Single family residence,Built in 1923,"Natural gas, forced air",No data,Open parking,"4,791 sqft",$43 price/sqft,https://www.zillow.com/homedetails/1723-Parkfield-St-Pittsburgh-PA-15210/11557068_zpid/,15210
265,"$189,000",5,3,"2,508","2307 Salisbury St,Pittsburgh, PA 15210","$180,400",Single family residence,Built in 1900,Natural gas,No data,4 Parking spaces,"4,064 sqft",$75 price/sqft,https://www.zillow.com/homedetails/2307-Salisbury-St-Pittsburgh-PA-15210/11308026_zpid/,15210
266,"$94,500",2,1,"1,054","2408 Eiler Ave,Pittsburgh, PA 15210","$90,200",Single family residence,Built in 1910,"Natural gas, forced air",Central air,1 Parking space,No data,$90 price/sqft,https://www.zillow.com/homedetails/2408-Eiler-Ave-Pittsburgh-PA-15210/11645194_zpid/,15210
267,"$79,900",3,1,"1,072","523 Brownsville Rd,Pittsburgh, PA 15210","$75,600",Single family residence,Built in 1900,No data,No data,Open parking,"2,208 sqft",$75 price/sqft,https://www.zillow.com/homedetails/523-Brownsville-Rd-Pittsburgh-PA-15210/11436550_zpid/,15210
268,"$66,900",2,1,"1,392","735 McLain St,Pittsburgh, PA 15210","$59,200",Single family residence,Built in 1890,"Natural gas, forced air",No data,Open parking,"3,920 sqft",$48 price/sqft,https://www.zillow.com/homedetails/735-McLain-St-Pittsburgh-PA-15210/11474990_zpid/,15210
269,"$45,000",4,1,"2,528","126 Rochelle St,Pittsburgh, PA 15210",None ,Single family residence,Built in 1880,No data,No data,No data,"2,500 sqft",$18 price/sqft,https://www.zillow.com/homedetails/126-Rochelle-St-Pittsburgh-PA-15210/11317042_zpid/,15210
270,"$139,900",3,1,--,"123 E Meyers St,Pittsburgh, PA 15210","$131,100",Single family residence,Built in 1918,"Natural gas, forced air",No data,2 Parking spaces,"3,475 sqft",,https://www.zillow.com/homedetails/123-E-Meyers-St-Pittsburgh-PA-15210/11556568_zpid/,15210
271,"$117,500",--,--,--,"119-121 Bausman St,Pittsburgh, PA 15210",None ,Duplex,Built in 1890,No data,No data,No data,,,https://www.zillow.com/homedetails/119-121-Bausman-St-Pittsburgh-PA-15210/164253547_zpid/,15210
272,"$98,500",3,2,--,"1948 Dartmore St,Pittsburgh, PA 15210","$129,400",Single family residence,Built in 1953,"Natural gas, forced air",Central air,1 Open parking space,"4,680 sqft",,https://www.zillow.com/homedetails/1948-Dartmore-St-Pittsburgh-PA-15210/11646942_zpid/,15210
273,"$84,900",5,2,"1,901","445 E Warrington Ave,Pittsburgh, PA 15210","$78,200",Single family residence,Built in 1930,"Natural gas, forced air",No data,Open parking,"2,500 sqft",$45 price/sqft,https://www.zillow.com/homedetails/445-E-Warrington-Ave-Pittsburgh-PA-15210/11314913_zpid/,15210
274,"$407,000",--,--,--,"325-327 Rustic Ave,Pittsburgh, PA 15210","$374,900",Multifamily,Built in 1930,No data,No data,15 Attached garage spaces,,,https://www.zillow.com/homedetails/325-327-Rustic-Ave-Pittsburgh-PA-15210/2070073574_zpid/,15210
275,"$139,900",--,--,--,"222 Locust St,Mount Oliver, PA 15210","$139,900",Duplex,Built in 1870,No data,No data,1 Open parking space,,,https://www.zillow.com/homedetails/222-Locust-St-Mount-Oliver-PA-15210/11317182_zpid/,15210
276,"$179,621",4,2,"2,135","2247 Valera Ave,Pittsburgh, PA 15210","$177,400",Single family residence,Built in 1920,"Natural gas, radiant",No data,Open parking,"2,500 sqft",$84 price/sqft,https://www.zillow.com/homedetails/2247-Valera-Ave-Pittsburgh-PA-15210/11647484_zpid/,15210
277,"$119,900",4,3,"2,208","412 Althea St,Pittsburgh, PA 15210","$113,300",Single family residence,Built in 1900,Natural gas,Central air,No data,"2,400 sqft",$54 price/sqft,https://www.zillow.com/homedetails/412-Althea-St-Pittsburgh-PA-15210/11324909_zpid/,15210
